"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
647304,"Naylor, Josh","L","70.943762508",31.345914904018414,7.490432331810914,-8.247834555579583,0.43918191603875145,-0.1504573063707712,25.260625446957803,25.41108275332858,26.575172362867743,929
630105,"Cronenworth, Jake","L","70.938401161",31.14748916129562,7.444196644544003,-0.6878548469229246,0.3645443196004994,-2.8000045664885693,30.607775306977597,33.40777987346617,28.303564302458923,801
682177,"Schneemann, Daniel","L","70.924933455",34.896170620650146,14.008229380513383,3.1454755379423505,0.503030303030303,4.784986687254834,33.80604585607628,29.021059168821452,26.094711944201297,660
621020,"Swanson, Dansby","R","70.915341854",34.57332930330852,15.672260425288181,-1.571347609923919,0.5935828877005349,1.9640047312218936,32.41774870764286,30.453743976420963,27.563945047122374,1122
668715,"Steer, Spencer","R","70.872283211",28.3374365179373,12.417551106694722,-4.09894745165066,0.5802845528455286,3.6866853001178628,32.727444858271,29.040759558153137,25.626031295355467,984
686668,"Doyle, Brenton","R","70.753457343",30.28802853717436,11.521473510303652,0.5912692825779037,0.6461716937354988,1.9586528599870228,26.037605271802736,24.078952411815713,29.091769660238256,862
690993,"Keith, Colt","L","70.746111175",32.89812962771582,11.779199166009978,-2.534935187457071,0.48770491803278704,8.701621873599095,31.49371198187191,22.792090108272813,28.708330077458985,732
643446,"McNeil, Jeff","L","70.745086822",33.06026040134934,8.649865725819653,-4.93122173201487,0.47288776796973503,-0.9155952396050533,29.94345217039866,30.859047410003715,24.840482699991718,793
683734,"Vaughn, Andrew","R","70.666420463",29.41157638058975,7.8089641511650765,-1.8297749158444272,0.4838709677419355,-2.126956339512653,29.514213625522636,31.641169965035292,29.096483179512955,713
668930,"Turang, Brice","L","70.652912252",31.17542110686023,6.950384835496966,8.213697655788978,0.4514018691588785,1.265598720803813,31.861962853795468,30.596364132991667,26.81283078830424,1070
678246,"Vargas, Miguel","R","70.631688011",35.43110074207817,11.90397769376565,-2.986604201377575,0.6457446808510638,4.724753688455783,35.31319811280427,30.588444424348474,28.067495654092323,940
702616,"Holliday, Jackson","L","70.618351546",31.890876965595172,8.285817424436425,5.56044480789158,0.5281124497991968,0.3149807572500298,26.17659635944881,25.861615602198775,27.564199662947104,996
700932,"Manzardo, Kyle","L","70.594998772",37.01946565201853,17.333712549454212,-0.6147122345429625,0.5216374269005848,10.91046325311284,33.63158984379813,22.72112659068529,31.399889338266807,855
666971,"Gurriel Jr., Lourdes","R","70.593145666",36.8827199021082,10.50006096281661,-6.02150091405314,0.504875406283857,2.3379806031351884,31.103286874513014,28.765306271377828,26.06059986537395,923
672761,"Pérez, Wenceel","R","70.54541386",29.72622889257516,7.9815012776254,-4.040022304678345,0.518628912071535,2.9689641161865725,28.27614717804532,25.30718306185874,24.19560973153921,671
592206,"Castellanos, Nick","R","70.532084618",39.95913982533078,15.056668938529107,-4.521497231936247,0.4724689165186502,0.9591323634228194,30.778643995533514,29.819511632110697,29.033869820248647,1126
693304,"Gonzales, Nick","R","70.520509943",33.13429873331868,8.879013103746637,-0.019976426219299792,0.5341880341880342,-1.9634262839832706,29.916724469622782,31.880150753606067,26.93762288704538,702
666018,"Aranda, Jonathan","L","70.474476274",35.56934963328384,10.210204195835436,3.6414187498572814,0.5616438356164382,0.09035448489249212,27.322467167381827,27.232112682489333,29.273606686229677,730
608348,"Kelly, Carson","R","70.432858852",33.12295260739216,11.682397666278982,-3.9953710447187287,0.5287009063444107,1.0370140993170442,30.95850754634075,29.92149344702371,29.58254699216739,662
673962,"Jung, Josh","R","70.283741103",37.6547496092993,11.4559007507492,2.5942684884687948,0.5275862068965517,9.578495505073217,32.14941756286784,22.570922057794608,25.01283917565142,870
682657,"Martínez, Angel","R","70.190628509",33.78166694479806,12.405421399054717,-6.972953797706501,0.5599022004889976,6.796663426085672,37.443550050899155,30.64688662481348,24.445842179711665,818
650402,"Torres, Gleyber","R","70.189734515",34.10090854736428,9.282865450095459,4.207973598496761,0.5643459915611815,-2.1944907587329396,30.340365590244488,32.53485634897743,26.395178918891855,948
669242,"Edman, Tommy","R","70.151895089",26.63041318061332,9.830628897229788,-1.382760872197868,0.592857142857143,1.1966904566448393,29.661449230887758,28.46475877424292,27.28460212862877,560
641355,"Bellinger, Cody","L","70.110897618",32.360550806920635,12.86229495820968,-3.134547260871115,0.5932203389830507,-2.6342303190454377,30.082918984612853,32.717149303658296,21.032123046000073,1121
677587,"Rocchio, Brayan","R","69.997537065",28.95862277814331,10.954949234812151,-5.875116869281143,0.5080645161290323,8.390417597478908,34.257051494882816,25.866633897403904,23.86496358212114,620
670770,"Friedl, TJ","L","69.877426898",28.296310381291132,9.359718645122463,-7.8462692787709365,0.5957446808510638,8.087572907760082,40.37208063778141,32.28450773002134,24.36089637445006,893
518692,"Freeman, Freddie","L","69.852386538",43.08103728115614,10.672018509300381,0.9884038220207004,0.4631675874769797,-2.1700403727978914,26.97810281556042,29.148143188358304,30.384076142732003,1086
669257,"Smith, Will","R","69.795635612",34.00321960835371,11.730233743044238,0.84294810052344,0.6263565891472869,-1.6538685306332406,31.2720207471955,32.92588927782875,28.984790268072572,645
514888,"Altuve, Jose","R","69.706923416",28.778500180003142,15.338855154546748,-5.710395429738779,0.5524691358024693,17.308964913020684,30.14241681937842,12.833451906357737,30.13619059570286,972
680574,"McLain, Matt","R","69.693676359",32.07637022809706,11.45089151993218,-0.05547177739589268,0.5654152445961321,4.059644050691789,32.15392065048608,28.094276599794288,27.056417322693008,879
683737,"Busch, Michael","L","69.63035234",36.742376349609664,16.29250283436575,-1.04884242494985,0.5064102564102564,1.485067056041212,32.46090829592621,30.975841239885003,26.489496499338,936
807713,"Shaw, Matt","R","69.608750765",26.766923062513445,11.081771040529409,-1.9895158458656523,0.6558073654390936,1.944754582580244,31.63920687725993,29.694452294679692,28.223630764804682,706
666158,"Lux, Gavin","L","69.569832481",33.28624094128656,11.281417183264884,2.4691649371282134,0.4537275064267352,-1.1678640820720771,32.09938079032471,33.26724487239679,26.49406128028615,778
666023,"Fermin, Freddy","R","69.565852612",34.52063359318112,8.870973701376844,-0.6851213847629762,0.49519230769230765,-0.34439121342673185,28.742121604392192,29.086512817818928,27.603203898232263,624
650859,"Rengifo, Luis","R","69.537732968",33.63893159765929,7.210719585757327,3.7547284381132946,0.4883720930232558,7.959750312271631,26.521333977646485,18.56158366537485,26.310983744801174,903
686797,"Lee, Brooks","R","69.503786174",30.900896608151584,11.303508397953452,-4.642672379830028,0.5774647887323945,3.374864604066178,30.075242027407267,26.700377423341102,27.913080059256753,852
621493,"Ward, Taylor","R","69.470514",32.118654401548305,9.095254073292688,-2.890134945456082,0.5550561797752809,1.798582315389081,33.457903797485244,31.65932148209616,25.717152225637847,890
681082,"Stott, Bryson","L","69.358487003",32.77833089639331,7.5061188959888145,2.0590520389286873,0.5153234960272417,1.6071952777209553,28.229796191139418,26.622600913418463,23.70885376743143,881
680977,"Donovan, Brendan","L","69.324502088",30.352905004270415,7.8669156308323265,1.834474025873341,0.4917582417582418,-1.5199937437262607,24.885973025239227,26.40596676896548,28.484888114096705,728
665926,"Giménez, Andrés","L","69.273141994",31.447361562366254,8.244361187467874,3.0585625790571402,0.487062404870624,2.1993565074756813,29.142748730844033,26.943392223368356,29.33259509552925,657
666182,"Bichette, Bo","R","69.120509508",37.500380341434415,4.485339850812931,1.3000784871534772,0.33944069431051105,-2.8233699317052956,24.54277959222857,27.366149523933874,25.099132091282563,1037
643565,"Tauchman, Mike","L","69.078247328",34.20714408608628,8.5276186389603,1.1172848281270147,0.48091603053435106,-2.983638416102518,30.432035769168376,33.415674185270895,29.630141010409762,655
669701,"Smith, Josh","L","69.062262971",36.51512258822862,8.59832087659728,-1.8522178181468905,0.43126385809312634,-0.9892018339644328,30.775074148614483,31.764275982578923,27.10464689030448,902
687363,"Scott II, Victor","L","69.026271338",32.20404942811464,9.736919134445397,-1.8265878524974448,0.5353846153846155,8.319320098974734,31.76883509437299,23.44951499539825,24.082965974468706,650
605141,"Betts, Mookie","R","69.012230197",34.60282667847499,9.236587427272921,-5.454016315332859,0.5574912891986062,7.492180977711567,33.19121300211039,25.699032024398807,28.63988434570196,861
645277,"Albies, Ozzie","R","68.983518707",34.9052568634671,12.742388793243014,-5.341935998637233,0.5851917930419269,2.267177397855859,36.86643465477244,34.599257256916566,21.594292225689614,1121
641680,"Heim, Jonah","R","68.955558448",28.606553072712966,10.974982338929683,0.42248150820368413,0.5924426450742241,-0.8886990010164851,28.2545634731641,29.143262474180588,30.87651121451285,741
670623,"Paredes, Isaac","R","68.923307032",32.441580053332736,15.503586419200278,-15.328226201980671,0.5555555555555556,6.898248506724357,37.76433412577679,30.86608561905244,25.82194165902332,657
643217,"Benintendi, Andrew","L","68.746355636",32.48316023260338,15.867824453038459,-5.117332575062776,0.5465268676277854,4.366788823539622,35.246908339664174,30.880119516124566,22.41238739937245,763
687462,"Horwitz, Spencer","L","68.515396226",35.8779266756495,9.99114801293661,-1.9434400118535071,0.4508076358296622,0.6559453738600595,30.08755702105859,29.43161164719853,25.229157836374462,681
543760,"Semien, Marcus","R","68.434827283",34.774357184040504,15.774369825596025,-3.8555979909329188,0.5664739884393064,2.486855130450168,30.493330466769272,28.006475336319102,23.991859186703245,865
663538,"Hoerner, Nico","R","68.434678254",33.288774734948376,5.845073230537875,-1.8970723661989117,0.4793138244197781,-2.6395174778014123,27.118901731384536,29.75841920918595,27.560366526402657,991
808982,"Lee, Jung Hoo","L","68.34337596",39.44108903197359,5.210714842707661,-4.622118773709066,0.4072447859495061,3.526405889445255,30.20919067248448,26.682784783039228,21.11696375788402,911
672695,"Perdomo, Geraldo","R","68.256621416",35.39138390585212,7.43021396513682,-1.816098388102376,0.4985250737463127,6.635499230131101,25.283669091004125,18.648169860873015,25.551306243118365,1017
686217,"Frelick, Sal","L","68.189706979",28.142740334850565,8.600187171150143,-1.7975149677336386,0.5194508009153318,-3.1322160308376823,27.78817518005376,30.920391210891434,27.366609162600557,874
664770,"Lukes, Nathan","L","67.99142404",31.706329683694506,7.315688389783412,8.151186970570757,0.43578643578643567,-0.6492757131393114,26.180158771151913,26.829434484291223,30.67448938126287,693
702332,"Durbin, Caleb","R","67.915193605",27.55871178513815,8.058809916024419,-3.9756295992865747,0.6380543633762519,-4.5252007412024415,27.83898267660561,32.36418341780805,27.165473931625595,699
676391,"Clement, Ernie","R","67.606382419",32.21538050538441,11.571686578670267,-3.089663320400729,0.5925925925925927,8.526411647250654,31.149777867174837,22.623366219924186,28.272188708669148,864
656716,"McKinstry, Zach","L","67.540293898",37.427320057529876,9.895872879460716,1.3593614059718966,0.43127962085308047,-0.07197193517412605,27.293121332667916,27.365093267842038,26.45161206712916,844
694384,"Schanuel, Nolan","L","67.529340396",38.4962787766825,8.633209220588935,-1.0065024268917215,0.46106304079110005,0.7457914565063293,30.75024796004106,30.00445650353474,23.252882729647265,809
700337,"Quero, Edgar","R","67.499071944",31.51480667274144,6.01805261468461,9.498417721785005,0.5216049382716048,-9.05711805651949,25.126751438044117,34.1838694945636,29.615911738692525,648
805367,"Meidroth, Chase","R","67.434461228",29.37980861792461,6.6731148378272875,2.072338551677991,0.48699421965317924,-2.4462233990464997,29.146436938991187,31.592660338037685,28.231522443556994,692
663968,"Mangum, Jake","R","67.336626867",29.25259487451589,2.2604815523722763,11.556699544882877,0.30939947780678845,-5.432351571576004,21.03131676387885,26.463668335454848,28.49762790830167,766
669364,"Edwards, Xavier","R","66.87790447",31.12139092671185,2.6845838170060987,2.437286241966804,0.34199134199134196,8.81005165916294,28.510192735938787,19.70014107677584,24.39553448488426,924
643396,"Kiner-Falefa, Isiah","R","66.566837869",32.4830905607037,4.420099264679839,3.6643182107671812,0.37518248175182484,-0.6936909949979437,28.84320108952485,29.536892084522794,27.79607656708872,685
624428,"Frazier, Adam","L","65.85543",39.16660008019367,11.432994833950179,3.0132091252249307,0.45532435740514077,2.950847104938274,24.071868456705307,21.121021351767034,22.088135610197995,817
527038,"Flores, Wilmer","R","65.529887795",32.142502616786686,11.22719553902271,-6.604416838047235,0.4980544747081712,3.6973733473096515,31.382986736516457,27.68561338920681,25.25729447462329,771
805779,"Wilson, Jacob","R","63.858544986",35.087187328907675,2.8604783068594637,-1.0542310418094438,0.36639118457300285,2.071464698266353,30.61076891903412,28.539304220767768,25.660446417037672,726
680757,"Kwan, Steven","L","63.681147338",35.618400020118415,3.2427783157363814,-2.507621282235618,0.3532494758909854,6.951044911119921,29.794134931384875,22.84309002026496,22.666924784528792,954
650333,"Arraez, Luis","L","62.648735321",37.43745146438694,5.616089661979369,4.62165646622766,0.4027640671273446,-2.8280356675852505,31.484589707211075,34.312625374796326,26.01993614615832,1013
